sourceTransportPort,destinationTransportPort,flowStartSeconds,flowEndSecond,DNSQueryName,label,Total count of characters in FQDN,subdomain_len,upper_count,number_count,begin_with_num,entropy,label_count,max_label_length,avg_label_length
23805,53,1505743633.0,1505743634.0,361746.sp.spcdntip.com,0,22.0,6.0,0.0,6.0,1.0,3.754441845713345,4.0,8.0,4.75
22841,53,1507220558.0,1507220559.0,v11-nh.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.878928031846024,6.0,7.0,4.5
16649,53,1507523268.0,1507523275.0,img3x5.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.4116022179746714,5.0,7.0,4.4
49158,53,1507272842.0,1507273291.0,mip-39yst-com.mipcdn.com,0,24.0,13.0,0.0,2.0,0.0,3.636842188131012,3.0,13.0,7.333333333333333
56556,53,1506345958.0,1506345964.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
14160,53,1507546397.0,1507546397.0,lc.gsvc.gosuncdn.com,0,20.0,2.0,0.0,0.0,0.0,3.2841837197791888,4.0,8.0,4.25
45778,53,1507792952.0,1507792953.0,img3m3.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.3056450063529996,5.0,7.0,4.4
36969,53,1507678756.0,1507678756.0,gstat.qcdqcdn.com,0,17.0,5.0,0.0,0.0,0.0,3.337175341123077,3.0,7.0,5.0
49575,53,1502899529.0,1502899530.0,991.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.431623565847431,4.0,8.0,4.0
39010,53,1507880641.0,1507880641.0,m.ctrip.com.ctripgslb.com,0,25.0,1.0,0.0,0.0,0.0,3.4136606896881854,5.0,9.0,4.2
23783,53,1502608575.0,1502608576.0,704636.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
16463,53,1508166997.0,1508166998.0,384.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
3239,53,1507508675.0,1507508675.0,cdn29998382.ahacdn.me,0,21.0,11.0,0.0,8.0,0.0,3.499227541723357,3.0,11.0,6.333333333333333
15001,53,1508126508.0,1508126508.0,585.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.4316235658474303,4.0,8.0,4.0
6952,53,1502703909.0,1502703916.0,25.sp.spcdntip.com,0,18.0,2.0,0.0,2.0,1.0,3.4193819456463714,4.0,8.0,3.75
31879,53,1507774712.0,1507774718.0,img-llnw-651.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,4.066108939837481,3.0,12.0,8.666666666666666
50178,53,1508153146.0,1508153147.0,462.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
55065,53,1507798703.0,1507798709.0,baidu.lc.gsvc.dns02.gosuncdn.com,0,32.0,5.0,0.0,2.0,0.0,3.753928031846024,6.0,8.0,4.5
47630,53,1507705705.0,1507705706.0,xlog.qcdqcdn.com,0,16.0,4.0,0.0,0.0,0.0,3.202819531114783,3.0,7.0,4.666666666666667
54136,53,1508161150.0,1508161156.0,m-120ask-com.mipcdn.com,0,23.0,12.0,0.0,3.0,0.0,3.708132064658602,3.0,12.0,7.0
38757,53,1507138933.0,1507138934.0,img-egc.xvideos-cdn.com,0,23.0,7.0,0.0,0.0,0.0,3.6211755429194716,3.0,11.0,7.0
61867,53,1508084284.0,1508084290.0,622375.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
44863,53,1507786312.0,1507786312.0,ctslb-bgp-jq-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.8029100796497266,3.0,16.0,9.333333333333334
57971,53,1507801546.0,1507801552.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
11483,53,1507133637.0,1507133643.0,684397.p29.tcdnvod.com,0,22.0,6.0,0.0,8.0,1.0,3.8796640049025934,4.0,7.0,4.75
37332,53,1507718211.0,1507718212.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
53932,53,1507740951.0,1507740952.0,684397.p29.tcdnvod.com,0,22.0,6.0,0.0,8.0,1.0,3.8796640049025934,4.0,7.0,4.75
13176,53,1502680698.0,1502680699.0,dl.zhushou.sogou.com.stage.tcdnvod.com,0,38.0,2.0,0.0,0.0,0.0,3.720582776146013,7.0,7.0,4.571428571428571
5096,53,1507895658.0,1507895664.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
57177,53,1508155639.0,1508155646.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
47471,53,1502448149.0,1502448155.0,vodv2.cdn.myqcloud.com.stage.tcdnvod.com,0,40.0,5.0,0.0,1.0,0.0,3.725716309088254,7.0,8.0,4.857142857142857
39578,53,1507688638.0,1507688639.0,img1-xydfn-com.ruisucdn.com,0,27.0,14.0,0.0,1.0,0.0,3.8841550945958048,3.0,14.0,8.333333333333334
60304,53,1507544427.0,1507544428.0,695976.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.886842188131012,4.0,7.0,5.25
53876,53,1507834973.0,1507834973.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
11549,53,1507499030.0,1507499037.0,m.ctrip.com.ctripgslb.com,0,25.0,1.0,0.0,0.0,0.0,3.4136606896881854,5.0,9.0,4.2
60695,53,1507721833.0,1507721834.0,gstat.qcdqcdn.com,0,17.0,5.0,0.0,0.0,0.0,3.337175341123077,3.0,7.0,5.0
48621,53,1507822154.0,1507822160.0,secaz-fota-dn.samsungdm.com.mccdnglb.com,0,40.0,13.0,0.0,0.0,0.0,3.8470851333950873,5.0,13.0,7.2
60360,53,1502666813.0,1502666814.0,txcdn.xgd666.com.stage.tcdnvod.com,0,34.0,5.0,0.0,3.0,0.0,3.620571577105421,6.0,7.0,4.833333333333333
2589,53,1502786189.0,1502786195.0,img.sogoucdn.com.stage.tcdnvod.com,0,34.0,3.0,0.0,0.0,0.0,3.573229210210221,6.0,8.0,4.833333333333333
18237,53,1507183205.0,1507183212.0,240.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.5368867237421666,4.0,8.0,4.0
53808,53,1507652768.0,1507652768.0,684397.p29.tcdnvod.com,0,22.0,6.0,0.0,8.0,1.0,3.8796640049025934,4.0,7.0,4.75
40614,53,1507876959.0,1507876959.0,ctslb-bgp-oy-tel.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.7810760119146067,3.0,16.0,9.333333333333334
3305,53,1505717087.0,1505717088.0,img01.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
7251,53,1507744262.0,1507744263.0,azure-vod.bestvcdn.com.cn.mccdnglb.com,0,38.0,9.0,0.0,0.0,0.0,3.8758494743010163,6.0,9.0,5.5
21027,53,1502693723.0,1502693723.0,405968.sp.spcdntip.com,0,22.0,6.0,0.0,6.0,1.0,3.845350936622435,4.0,8.0,4.75
44659,53,1507167778.0,1507167778.0,vod2.china.qiniu.stage.tcdnvod.com,0,34.0,4.0,0.0,1.0,0.0,3.870284076978158,6.0,7.0,4.833333333333333
58327,53,1507801674.0,1507801681.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
33034,53,1507181814.0,1507181820.0,img3x8.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.4116022179746714,5.0,7.0,4.4
41632,53,1507825305.0,1507825311.0,y01-p39-01x.greycdn.net,0,23.0,11.0,0.0,6.0,0.0,3.914866303883101,3.0,11.0,7.0
40207,53,1507829302.0,1507829302.0,tx.acgvideo.com.v3.tcdnvod.com,0,30.0,2.0,0.0,1.0,0.0,3.5362434129830604,6.0,8.0,4.166666666666667
34917,53,1507480971.0,1507480971.0,tx.acgvideo.com.v3.tcdnvod.com,0,30.0,2.0,0.0,1.0,0.0,3.5362434129830604,6.0,8.0,4.166666666666667
51295,53,1507745147.0,1507745147.0,glog.qcdqcdn.com,0,16.0,4.0,0.0,0.0,0.0,3.077819531114783,3.0,7.0,4.666666666666667
48365,53,1508096254.0,1508096254.0,news.cnhubei.com.gosuncdn.com,0,29.0,4.0,0.0,0.0,0.0,3.5905710812598666,5.0,8.0,5.0
1621,53,1506231879.0,1506231880.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
43192,53,1501685754.0,1501685760.0,dl.zhushou.sogou.com.stage.tcdnvod.com,0,38.0,2.0,0.0,0.0,0.0,3.720582776146013,7.0,7.0,4.571428571428571
50931,53,1507654558.0,1507654564.0,img63.ddimg.cn.xdy-cdn.cn,0,25.0,5.0,0.0,2.0,0.0,3.383465189601647,5.0,7.0,4.2
58994,53,1508133507.0,1508133513.0,apd-1uc3p4l.v.smtcdns.com,0,25.0,11.0,0.0,3.0,0.0,3.943465189601646,4.0,11.0,5.5
10113,53,1507728030.0,1507728036.0,img-llnw-013.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,4.066108939837481,3.0,12.0,8.666666666666666
18050,53,1507806612.0,1507806612.0,lc.gsvc.gosuncdn.com,0,20.0,2.0,0.0,0.0,0.0,3.2841837197791888,4.0,8.0,4.25
52906,53,1507291267.0,1507291268.0,530629.p29.tcdnvod.com,0,22.0,6.0,0.0,8.0,1.0,3.7887549139935026,4.0,7.0,4.75
10170,53,1508155841.0,1508155847.0,467.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
59175,53,1508135267.0,1508135275.0,265772.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.886842188131012,4.0,7.0,5.25
5246,53,1508085183.0,1508085189.0,img2.ctfhoko.com.mccdnglb.com,0,29.0,4.0,0.0,1.0,0.0,3.561096840836648,5.0,8.0,5.0
11332,53,1507739672.0,1507739678.0,684397.p29.tcdnvod.com,0,22.0,6.0,0.0,8.0,1.0,3.8796640049025934,4.0,7.0,4.75
43651,53,1501648537.0,1501648538.0,img01.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
10595,53,1507906958.0,1507906964.0,mip-xiachufang-com.mipcdn.com,0,29.0,18.0,0.0,0.0,0.0,3.728502115742625,3.0,18.0,9.0
43927,53,1507739038.0,1507739039.0,622375.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
54047,53,1507263465.0,1507263465.0,m-iask-sina-com-cn.mipcdn.com,0,29.0,18.0,0.0,0.0,0.0,3.426609443254229,3.0,18.0,9.0
45914,53,1508109563.0,1508109569.0,img3m3.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.3056450063529996,5.0,7.0,4.4
9743,53,1502677805.0,1502677805.0,k7.1.591mogu.com.sp.spcdntip.com,0,32.0,2.0,0.0,5.0,0.0,3.7959585933443494,7.0,8.0,3.7142857142857144
43613,53,1507530219.0,1507530220.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
13787,53,1507740824.0,1507740824.0,684397.p29.tcdnvod.com,0,22.0,6.0,0.0,8.0,1.0,3.8796640049025934,4.0,7.0,4.75
6128,53,1502549447.0,1502549453.0,704636.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
51876,53,1508095247.0,1508095253.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
8709,53,1507532038.0,1507532039.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
10093,53,1507810989.0,1507810995.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
15329,53,1507152534.0,1507152535.0,299.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.4316235658474303,4.0,8.0,4.0
5943,53,1507788888.0,1507788889.0,715.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
20389,53,1502637631.0,1502637637.0,v4.cache.qcloudcdn.com.v4.tcdnvod.com,0,37.0,2.0,0.0,2.0,0.0,3.5360439883075006,7.0,9.0,4.428571428571429
4099,53,1501665028.0,1501665034.0,103.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.5368867237421666,4.0,8.0,4.0
61321,53,1507719449.0,1507719455.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
53774,53,1507144492.0,1507144499.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
60608,53,1507691031.0,1507691031.0,ctslb-oy-bgp-tel.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.7810760119146067,3.0,16.0,9.333333333333334
9880,53,1507294785.0,1507294785.0,gimg1.qcdqcdn.com,0,17.0,5.0,0.0,1.0,0.0,3.2195282822995477,3.0,7.0,5.0
16245,53,1502467760.0,1502467760.0,img.sogoucdn.com.stage.tcdnvod.com,0,34.0,3.0,0.0,0.0,0.0,3.573229210210221,6.0,8.0,4.833333333333333
33986,53,1502692307.0,1502692307.0,342551.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
1063,53,1507810380.0,1507810380.0,342550.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
54866,53,1507795008.0,1507795008.0,img4.dangdang.com.xdy-cdn.cn,0,28.0,4.0,0.0,1.0,0.0,3.4677201004744993,5.0,8.0,4.8
55469,53,1502875032.0,1502875033.0,925.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
39370,53,1505758371.0,1505758372.0,123p0.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,4.0,1.0,3.8928647666912815,6.0,8.0,5.166666666666667
56526,53,1508167884.0,1508167890.0,img03.sogoucdn.com.toversea.sched.ovscdns.com,0,45.0,5.0,0.0,2.0,0.0,3.836219908240388,7.0,8.0,5.571428571428571
38780,53,1507874658.0,1507874658.0,ctslb-oy-bgp-tel.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.7810760119146067,3.0,16.0,9.333333333333334
26971,53,1507522101.0,1507522109.0,293.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
21616,53,1502500550.0,1502500550.0,img01.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
38966,53,1508122554.0,1508122555.0,img7x8.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.4116022179746714,5.0,7.0,4.4
60073,53,1507690872.0,1507690872.0,342553.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.886842188131012,4.0,7.0,5.25
64118,53,1507190574.0,1507190580.0,sec-m.ctrip.com.ctripgslb.com,0,29.0,5.0,0.0,0.0,0.0,3.604031754555149,5.0,9.0,5.0
25081,53,1507533141.0,1507533142.0,img-llnw-287.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,4.066108939837481,3.0,12.0,8.666666666666666
37757,53,1508141161.0,1508141167.0,img31.ddimg.cn.xdy-cdn.cn,0,25.0,5.0,0.0,2.0,0.0,3.383465189601647,5.0,7.0,4.2
10516,53,1507512810.0,1507512816.0,c-eu3.stripcdn.com,0,18.0,5.0,0.0,1.0,0.0,3.7946534735443413,3.0,8.0,5.333333333333333
24265,53,1508124927.0,1508124933.0,527396.vp.tcdnvod.com,0,21.0,6.0,0.0,6.0,1.0,3.784941827437642,4.0,7.0,4.5
8444,53,1502640173.0,1502640174.0,277.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.4316235658474303,4.0,8.0,4.0
47589,53,1507738552.0,1507738558.0,vod2.china.qiniu.stage.tcdnvod.com,0,34.0,4.0,0.0,1.0,0.0,3.870284076978158,6.0,7.0,4.833333333333333
34846,53,1507881957.0,1507881963.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
55823,53,1501641478.0,1501641484.0,342554.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.886842188131012,4.0,7.0,5.25
29535,53,1507258018.0,1507258025.0,static.dangdang.com.xdy-cdn.cn,0,30.0,6.0,0.0,0.0,0.0,3.5483943455364035,5.0,8.0,5.2
8856,53,1501662682.0,1501662688.0,470.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.5368867237421666,4.0,8.0,4.0
38992,53,1508137670.0,1508137670.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
7456,53,1502587095.0,1502587095.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
53270,53,1502627126.0,1502627132.0,www.pciiss.com.sp.spcdntip.com,0,30.0,3.0,0.0,0.0,0.0,3.2695767463163943,6.0,8.0,4.166666666666667
1242,53,1507862527.0,1507862527.0,cdn66135263.ahacdn.me,0,21.0,11.0,0.0,8.0,0.0,3.5944656369614525,3.0,11.0,6.333333333333333
58757,53,1502702527.0,1502702527.0,dlweb.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,0.0,0.0,3.7471671973069336,6.0,8.0,5.166666666666667
58501,53,1507904951.0,1507904952.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
21117,53,1502704211.0,1502704212.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
17687,53,1505725948.0,1505725955.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
61158,53,1508144153.0,1508144154.0,ctslb-oy-bgp-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.7362434129830597,3.0,16.0,9.333333333333334
52207,53,1507798776.0,1507798782.0,m.ctrip.com.ctripgslb.com,0,25.0,1.0,0.0,0.0,0.0,3.4136606896881854,5.0,9.0,4.2
44030,53,1507480064.0,1507480070.0,img.stripcdn.com,0,16.0,3.0,0.0,0.0,0.0,3.5,3.0,8.0,4.666666666666667
27065,53,1507900082.0,1507900088.0,123p0.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,4.0,1.0,3.8928647666912815,6.0,8.0,5.166666666666667
28614,53,1505737686.0,1505737692.0,622375.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
58430,53,1501685404.0,1501685410.0,img01.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
45778,53,1507525327.0,1507525333.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
53635,53,1507302912.0,1507302919.0,26.sp.spcdntip.com,0,18.0,2.0,0.0,2.0,1.0,3.419381945646371,4.0,8.0,3.75
19541,53,1508113418.0,1508113419.0,m-douban-com.mipcdn.com,0,23.0,12.0,0.0,0.0,0.0,3.414441303694973,3.0,12.0,7.0
57901,53,1507516435.0,1507516435.0,ctslb-oy-bgp-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.7362434129830597,3.0,16.0,9.333333333333334
22523,53,1505743276.0,1505743277.0,470.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.5368867237421666,4.0,8.0,4.0
15108,53,1506408576.0,1506408582.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
43354,53,1502897860.0,1502897861.0,file.sp.spcdntip.com,0,20.0,4.0,0.0,0.0,0.0,3.546439344671015,4.0,8.0,4.25
50337,53,1508165515.0,1508165521.0,img-llnw-935.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,4.066108939837481,3.0,12.0,8.666666666666666
53711,53,1508164418.0,1508164418.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
56531,53,1507536745.0,1507536752.0,ptd.youyuan.com.mccdnglb.com,0,28.0,3.0,0.0,0.0,0.0,3.610577243331642,5.0,8.0,4.8
29386,53,1507910074.0,1507910074.0,img39.ddimg.cn.xdy-cdn.cn,0,25.0,5.0,0.0,2.0,0.0,3.383465189601647,5.0,7.0,4.2
6399,53,1502871330.0,1502871332.0,941.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
40185,53,1507532631.0,1507532637.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
4008,53,1502615575.0,1502615581.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
62226,53,1507815524.0,1507815530.0,apd-1nsklco.v.smtcdns.com,0,25.0,11.0,0.0,1.0,0.0,3.7532696895151076,4.0,11.0,5.5
63737,53,1501655204.0,1501655205.0,img04.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
58147,53,1508139895.0,1508139895.0,sec-m.ctrip.com.ctripgslb.com,0,29.0,5.0,0.0,0.0,0.0,3.604031754555149,5.0,9.0,5.0
1127,53,1507815843.0,1507815849.0,222.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.286629486786196,4.0,8.0,4.0
50879,53,1505721067.0,1505721074.0,553475.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.855388542207534,4.0,7.0,5.25
39833,53,1507517361.0,1507517362.0,999.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.2866294867861954,4.0,8.0,4.0
61761,53,1507182668.0,1507182669.0,684397.p29.tcdnvod.com,0,22.0,6.0,0.0,8.0,1.0,3.8796640049025934,4.0,7.0,4.75
56488,53,1507738016.0,1507738022.0,684397.p29.tcdnvod.com,0,22.0,6.0,0.0,8.0,1.0,3.8796640049025934,4.0,7.0,4.75
64370,53,1505708815.0,1505708821.0,img04.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
46480,53,1507479512.0,1507479513.0,image.sp.spcdntip.com,0,21.0,5.0,0.0,0.0,0.0,3.558518613048906,4.0,8.0,4.5
52904,53,1507866229.0,1507866229.0,vodv2.cdn.myqcloud.com.stage.tcdnvod.com,0,40.0,5.0,0.0,1.0,0.0,3.725716309088254,7.0,8.0,4.857142857142857
23468,53,1507906730.0,1507906731.0,ctslb-bgp-oy-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.7362434129830597,3.0,16.0,9.333333333333334
44457,53,1507770525.0,1507770525.0,pic3.tvmore.com.cn.gosuncdn.com,0,31.0,4.0,0.0,1.0,0.0,3.6403557957675017,6.0,8.0,4.333333333333333
25704,53,1507801534.0,1507801534.0,img50.ddimg.cn.xdy-cdn.cn,0,25.0,5.0,0.0,2.0,0.0,3.3834651896016465,5.0,7.0,4.2
1171,53,1507243826.0,1507243832.0,www.auchanwines.com.mccdnglb.com,0,32.0,3.0,0.0,0.0,0.0,3.715018266288633,5.0,11.0,5.6
11417,53,1502799097.0,1502799103.0,342548.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
15918,53,1502553542.0,1502553548.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
24632,53,1507821752.0,1507821758.0,123p0.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,4.0,1.0,3.8928647666912815,6.0,8.0,5.166666666666667
26218,53,1508124460.0,1508124466.0,bc.gsvc.dns02.gosuncdn.com,0,26.0,2.0,0.0,2.0,0.0,3.488525294897748,5.0,8.0,4.4
18204,53,1507256973.0,1507256974.0,picture.wifi.gs.mccdnglb.com,0,28.0,7.0,0.0,0.0,0.0,3.9232517969803373,5.0,8.0,4.8
44759,53,1507883242.0,1507883242.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
53083,53,1507803679.0,1507803685.0,apd-1uc3p4n.v.smtcdns.com,0,25.0,11.0,0.0,3.0,0.0,3.8634651896016465,4.0,11.0,5.5
39292,53,1507895255.0,1507895261.0,cdn.sp.spcdntip.com,0,19.0,3.0,0.0,0.0,0.0,3.181366328891459,4.0,8.0,4.0
52044,53,1508161479.0,1508161479.0,bc.gsvc.dns02.gosuncdn.com,0,26.0,2.0,0.0,2.0,0.0,3.488525294897748,5.0,8.0,4.4
6915,53,1507796350.0,1507796356.0,ctslb-bgp-oy-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.7362434129830597,3.0,16.0,9.333333333333334
50891,53,1507891766.0,1507891772.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
20622,53,1508156310.0,1508156316.0,img13.ddimg.cn.xdy-cdn.cn,0,25.0,5.0,0.0,2.0,0.0,3.383465189601647,5.0,7.0,4.2
38423,53,1507295158.0,1507295158.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
40621,53,1501644219.0,1501644225.0,tx.acgvideo.com.stage.tcdnvod.com,0,33.0,2.0,0.0,0.0,0.0,3.6165330442444006,6.0,8.0,4.666666666666667
7741,53,1502777313.0,1502777313.0,501.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.5368867237421666,4.0,8.0,4.0
57502,53,1507141107.0,1507141113.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
64831,53,1507738883.0,1507738883.0,www-qdaily-com.mipcdn.com,0,25.0,14.0,0.0,0.0,0.0,3.673269689515108,3.0,14.0,7.666666666666667
32910,53,1502525251.0,1502525251.0,dlweb.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,0.0,0.0,3.7471671973069336,6.0,8.0,5.166666666666667
33632,53,1502848783.0,1502848784.0,352.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
